Indicador;Nível Territorial;Abertura Territorial;Variável de abertura 1;Categoria de abertura 1;Variável de abertura 2;Categoria de abertura 2;Maio;Junho;Situação Maio para Junho;Julho;Situação Junho para Julho;Agosto;Situação Julho para Agosto;Setembro;Situação Agosto para Setembro;Outubro;Situação Setembro para Outubro;Novembro;Situação Outubro para Novembro
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Unidade da Federação;Distrito Federal;Grupos de Idade;Total;-;-;0,0;0,0;-;2,5;-;2,9;-;2,8;-;3,0;-;2,9;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Unidade da Federação;Distrito Federal;Grupos de Idade;0 a 9 anos;-;-;0,0;0,0;-;13,3;-;14,8;-;15,1;-;14,9;-;15,2;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Unidade da Federação;Distrito Federal;Grupos de Idade;10 a 19 anos;-;-;0,0;0,0;-;8,8;-;10,0;-;9,1;-;10,1;-;10,5;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Unidade da Federação;Distrito Federal;Grupos de Idade;20 a 29 anos;-;-;0,0;0,0;-;9,1;-;10,8;-;11,3;-;11,1;-;10,5;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Unidade da Federação;Distrito Federal;Grupos de Idade;30 a 59 anos;-;-;0,0;0,0;-;3,4;-;3,6;-;3,3;-;3,9;-;3,5;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Unidade da Federação;Distrito Federal;Grupos de Idade;60 anos ou mais;-;-;0,0;0,0;-;2,8;-;3,2;-;3,0;-;2,9;-;2,8;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Unidade da Federação;Distrito Federal;Grupos de Idade 2;Total ;-;-;0,0;0,0;-;2,5;-;2,9;-;2,8;-;3,0;-;2,9;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Unidade da Federação;Distrito Federal;Grupos de Idade 2;0 a 59 anos ;-;-;0,0;0,0;-;3,3;-;3,7;-;3,5;-;4,0;-;3,8;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Unidade da Federação;Distrito Federal;Grupos de Idade 2;60 anos ou mais ;-;-;0,0;0,0;-;2,8;-;3,2;-;3,0;-;2,9;-;2,8;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Unidade da Federação;Distrito Federal;Cor ou Raça;Total4;-;-;0,0;0,0;-;2,5;-;2,9;-;2,8;-;3,0;-;2,9;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Unidade da Federação;Distrito Federal;Cor ou Raça;Branca;-;-;0,0;0,0;-;3,8;-;3,8;-;3,8;-;4,1;-;3,9;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Unidade da Federação;Distrito Federal;Cor ou Raça;Preta ou parda;-;-;0,0;0,0;-;3,4;-;4,0;-;3,8;-;3,9;-;4,0;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Unidade da Federação;Distrito Federal;Nível de instrução;Total;-;-;0,0;0,0;-;2,5;-;2,9;-;2,8;-;3,0;-;2,9;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Unidade da Federação;Distrito Federal;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;0,0;0,0;-;4,4;-;5,5;-;5,1;-;5,2;-;5,3;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Unidade da Federação;Distrito Federal;Nível de instrução;Fundamental completo ao médio incompleto;-;-;0,0;0,0;-;5,1;-;6,4;-;5,2;-;6,4;-;5,7;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Unidade da Federação;Distrito Federal;Nível de instrução;Médio completo ao superior incompleto;-;-;0,0;0,0;-;4,1;-;4,3;-;4,3;-;4,8;-;4,6;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Unidade da Federação;Distrito Federal;Nível de instrução;Superior completo ou pós-graduação;-;-;0,0;0,0;-;5,7;-;5,9;-;5,9;-;7,3;-;6,6;-
Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (mil pessoas);Unidade da Federação;Distrito Federal;Sexo;Total;-;-; -   ; -   ;-;   26 ;-;   36 ;Aumento;   49 ;Aumento;   47 ;Estável;   49 ;Estável
Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (mil pessoas);Unidade da Federação;Distrito Federal;Sexo;Homem;-;-; -   ; -   ;-;   11 ;-;   12 ;-;   17 ;-;   14 ;-;   16 ;-
Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (mil pessoas);Unidade da Federação;Distrito Federal;Sexo;Mulher;-;-; -   ; -   ;-;   15 ;-;   24 ;-;   32 ;-;   34 ;-;   34 ;-
Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (mil pessoas);Unidade da Federação;Distrito Federal;Grupos de Idade 2;Total ;-;-; -   ; -   ;-;   26 ;-;   36 ;-;   49 ;-;   47 ;-;   49 ;-
Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (mil pessoas);Unidade da Federação;Distrito Federal;Grupos de Idade 2;0 a 59 anos ;-;-; -   ; -   ;-;   18 ;-;   26 ;-;   36 ;-;   34 ;-;   36 ;-
Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (mil pessoas);Unidade da Federação;Distrito Federal;Grupos de Idade 2;60 anos ou mais ;-;-; -   ; -   ;-;   8 ;-;   9 ;-;   13 ;-;   13 ;-;   13 ;-
Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (mil pessoas);Unidade da Federação;Distrito Federal;Cor ou Raça;Total4;-;-; -   ; -   ;-;   26 ;-;   36 ;-;   49 ;-;   47 ;-;   49 ;-
Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (mil pessoas);Unidade da Federação;Distrito Federal;Cor ou Raça;Branca;-;-; -   ; -   ;-;   13 ;-;   17 ;-;   21 ;-;   21 ;-;   22 ;-
Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (mil pessoas);Unidade da Federação;Distrito Federal;Cor ou Raça;Preta ou parda;-;-; -   ; -   ;-;   13 ;-;   18 ;-;   27 ;-;   27 ;-;   27 ;-
Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (mil pessoas);Unidade da Federação;Distrito Federal;Nível de instrução;Total;-;-; -   ; -   ;-;   26 ;-;   36 ;-;   49 ;-;   47 ;-;   49 ;-
Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (mil pessoas);Unidade da Federação;Distrito Federal;Nível de instrução;Sem instrução ao fundamental incompleto;-;-; -   ; -   ;-;   7 ;-;   6 ;-;   5 ;-;   6 ;-;   7 ;-
Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (mil pessoas);Unidade da Federação;Distrito Federal;Nível de instrução;Fundamental completo ao médio incompleto;-;-; -   ; -   ;-;   3 ;-;   4 ;-;   10 ;-;   6 ;-;   7 ;-
Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (mil pessoas);Unidade da Federação;Distrito Federal;Nível de instrução;Médio completo ao superior incompleto;-;-; -   ; -   ;-;   7 ;-;   10 ;-;   18 ;-;   18 ;-;   17 ;-
Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (mil pessoas);Unidade da Federação;Distrito Federal;Nível de instrução;Superior completo ou pós-graduação;-;-; -   ; -   ;-;   9 ;-;   15 ;-;   15 ;-;   18 ;-;   18 ;-
CV - Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (%);Unidade da Federação;Distrito Federal;Sexo;Total;-;-;0,0;0,0;-;14,2;-;11,9;-;12,2;-;10,7;-;10,9;-
CV - Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (%);Unidade da Federação;Distrito Federal;Sexo;Homem;-;-;0,0;0,0;-;22,8;-;18,7;-;16,0;-;16,7;-;15,7;-
CV - Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (%);Unidade da Federação;Distrito Federal;Sexo;Mulher;-;-;0,0;0,0;-;17,0;-;14,9;-;15,1;-;12,8;-;12,8;-
CV - Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (%);Unidade da Federação;Distrito Federal;Grupos de Idade 2;Total ;-;-;0,0;0,0;-;14,2;-;11,9;-;12,2;-;10,7;-;10,9;-
CV - Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (%);Unidade da Federação;Distrito Federal;Grupos de Idade 2;0 a 59 anos ;-;-;0,0;0,0;-;17,0;-;14,1;-;13,9;-;12,8;-;12,7;-
CV - Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (%);Unidade da Federação;Distrito Federal;Grupos de Idade 2;60 anos ou mais ;-;-;0,0;0,0;-;22,1;-;22,1;-;19,2;-;17,4;-;17,1;-
CV - Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (%);Unidade da Federação;Distrito Federal;Cor ou Raça;Total4;-;-;0,0;0,0;-;14,2;-;11,9;-;12,2;-;10,7;-;10,9;-
CV - Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (%);Unidade da Federação;Distrito Federal;Cor ou Raça;Branca;-;-;0,0;0,0;-;20,7;-;17,5;-;16,3;-;15,5;-;16,0;-
CV - Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (%);Unidade da Federação;Distrito Federal;Cor ou Raça;Preta ou parda;-;-;0,0;0,0;-;20,9;-;16,8;-;15,9;-;15,3;-;14,3;-
CV - Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (%);Unidade da Federação;Distrito Federal;Nível de instrução;Total;-;-;0,0;0,0;-;14,2;-;11,9;-;12,2;-;10,7;-;10,9;-
CV - Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (%);Unidade da Federação;Distrito Federal;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;0,0;0,0;-;26,7;-;27,1;-;28,7;-;29,8;-;25,3;-
CV - Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (%);Unidade da Federação;Distrito Federal;Nível de instrução;Fundamental completo ao médio incompleto;-;-;0,0;0,0;-;33,3;-;35,2;-;27,8;-;25,9;-;22,6;-
CV - Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (%);Unidade da Federação;Distrito Federal;Nível de instrução;Médio completo ao superior incompleto;-;-;0,0;0,0;-;27,9;-;23,3;-;22,2;-;18,0;-;18,4;-
CV - Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (%);Unidade da Federação;Distrito Federal;Nível de instrução;Superior completo ou pós-graduação;-;-;0,0;0,0;-;23,8;-;17,7;-;17,6;-;18,8;-;17,2;-
Percentual de pessoas com alguma comorbidade e que testaram positivo em algum dos testes no total de pessoas com alguma comorbidade (%) ;Unidade da Federação;Distrito Federal;Sexo;Total;-;-;0,0;0,0;-;3,5;-;5,1;Aumento;6,6;Aumento;6,5;Estável;6,7;Estável
Percentual de pessoas com alguma comorbidade e que testaram positivo em algum dos testes no total de pessoas com alguma comorbidade (%) ;Unidade da Federação;Distrito Federal;Sexo;Homem;-;-;0,0;0,0;-;3,3;-;4,0;-;5,3;-;4,5;-;5,0;-
Percentual de pessoas com alguma comorbidade e que testaram positivo em algum dos testes no total de pessoas com alguma comorbidade (%) ;Unidade da Federação;Distrito Federal;Sexo;Mulher;-;-;0,0;0,0;-;3,5;-;5,8;-;7,5;-;7,9;-;8,0;-
Percentual de pessoas com alguma comorbidade e que testaram positivo em algum dos testes no total de pessoas com alguma comorbidade (%) ;Unidade da Federação;Distrito Federal;Grupos de Idade 2;Total ;-;-;0,0;0,0;-;3,5;-;5,1;-;6,6;-;6,5;-;6,7;-
Percentual de pessoas com alguma comorbidade e que testaram positivo em algum dos testes no total de pessoas com alguma comorbidade (%) ;Unidade da Federação;Distrito Federal;Grupos de Idade 2;0 a 59 anos ;-;-;0,0;0,0;-;3,3;-;5,4;-;6,9;-;6,7;-;7,0;-
Percentual de pessoas com alguma comorbidade e que testaram positivo em algum dos testes no total de pessoas com alguma comorbidade (%) ;Unidade da Federação;Distrito Federal;Grupos de Idade 2;60 anos ou mais ;-;-;0,0;0,0;-;3,8;-;4,4;-;5,7;-;6,0;-;6,0;-
Percentual de pessoas com alguma comorbidade e que testaram positivo em algum dos testes no total de pessoas com alguma comorbidade (%) ;Unidade da Federação;Distrito Federal;Cor ou Raça;Total4;-;-;0,0;0,0;-;3,5;-;5,1;-;6,6;-;6,5;-;6,7;-
Percentual de pessoas com alguma comorbidade e que testaram positivo em algum dos testes no total de pessoas com alguma comorbidade (%) ;Unidade da Federação;Distrito Federal;Cor ou Raça;Branca;-;-;0,0;0,0;-;4,1;-;5,8;-;7,0;-;7,2;-;7,6;-
Percentual de pessoas com alguma comorbidade e que testaram positivo em algum dos testes no total de pessoas com alguma comorbidade (%) ;Unidade da Federação;Distrito Federal;Cor ou Raça;Preta ou parda;-;-;0,0;0,0;-;3,0;-;4,5;-;6,3;-;6,2;-;6,1;-
Percentual de pessoas com alguma comorbidade e que testaram positivo em algum dos testes no total de pessoas com alguma comorbidade (%) ;Unidade da Federação;Distrito Federal;Nível de instrução;Total;-;-;0,0;0,0;-;3,5;-;5,1;-;6,6;-;6,5;-;6,7;-
Percentual de pessoas com alguma comorbidade e que testaram positivo em algum dos testes no total de pessoas com alguma comorbidade (%) ;Unidade da Federação;Distrito Federal;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;0,0;0,0;-;3,2;-;3,1;-;2,6;-;2,8;-;3,5;-
Percentual de pessoas com alguma comorbidade e que testaram positivo em algum dos testes no total de pessoas com alguma comorbidade (%) ;Unidade da Federação;Distrito Federal;Nível de instrução;Fundamental completo ao médio incompleto;-;-;0,0;0,0;-;2,9;-;3,8;-;8,0;-;5,5;-;6,3;-
Percentual de pessoas com alguma comorbidade e que testaram positivo em algum dos testes no total de pessoas com alguma comorbidade (%) ;Unidade da Federação;Distrito Federal;Nível de instrução;Médio completo ao superior incompleto;-;-;0,0;0,0;-;3,1;-;5,0;-;8,5;-;8,4;-;7,8;-
Percentual de pessoas com alguma comorbidade e que testaram positivo em algum dos testes no total de pessoas com alguma comorbidade (%) ;Unidade da Federação;Distrito Federal;Nível de instrução;Superior completo ou pós-graduação;-;-;0,0;0,0;-;4,5;-;7,9;-;7,9;-;9,1;-;9,2;-
CV - Percentual de pessoas com alguma comorbidade e que testaram positivo em algum dos testes no total de pessoas com alguma comorbidade (%) ;Unidade da Federação;Distrito Federal;Sexo;Total;-;-;0,0;0,0;-;14,1;-;11,7;-;11,6;-;10,4;-;10,9;-
CV - Percentual de pessoas com alguma comorbidade e que testaram positivo em algum dos testes no total de pessoas com alguma comorbidade (%) ;Unidade da Federação;Distrito Federal;Sexo;Homem;-;-;0,0;0,0;-;22,8;-;18,8;-;15,6;-;16,9;-;15,7;-
CV - Percentual de pessoas com alguma comorbidade e que testaram positivo em algum dos testes no total de pessoas com alguma comorbidade (%) ;Unidade da Federação;Distrito Federal;Sexo;Mulher;-;-;0,0;0,0;-;16,6;-;14,5;-;14,5;-;12,2;-;12,7;-
CV - Percentual de pessoas com alguma comorbidade e que testaram positivo em algum dos testes no total de pessoas com alguma comorbidade (%) ;Unidade da Federação;Distrito Federal;Grupos de Idade 2;Total ;-;-;0,0;0,0;-;14,1;-;11,7;-;11,6;-;10,4;-;10,9;-
CV - Percentual de pessoas com alguma comorbidade e que testaram positivo em algum dos testes no total de pessoas com alguma comorbidade (%) ;Unidade da Federação;Distrito Federal;Grupos de Idade 2;0 a 59 anos ;-;-;0,0;0,0;-;16,7;-;13,7;-;13,2;-;12,3;-;12,6;-
CV - Percentual de pessoas com alguma comorbidade e que testaram positivo em algum dos testes no total de pessoas com alguma comorbidade (%) ;Unidade da Federação;Distrito Federal;Grupos de Idade 2;60 anos ou mais ;-;-;0,0;0,0;-;22,3;-;22,2;-;19,3;-;17,3;-;17,2;-
CV - Percentual de pessoas com alguma comorbidade e que testaram positivo em algum dos testes no total de pessoas com alguma comorbidade (%) ;Unidade da Federação;Distrito Federal;Cor ou Raça;Total4;-;-;0,0;0,0;-;14,1;-;11,7;-;11,6;-;10,4;-;10,9;-
CV - Percentual de pessoas com alguma comorbidade e que testaram positivo em algum dos testes no total de pessoas com alguma comorbidade (%) ;Unidade da Federação;Distrito Federal;Cor ou Raça;Branca;-;-;0,0;0,0;-;20,3;-;17,0;-;15,5;-;15,3;-;15,8;-
CV - Percentual de pessoas com alguma comorbidade e que testaram positivo em algum dos testes no total de pessoas com alguma comorbidade (%) ;Unidade da Federação;Distrito Federal;Cor ou Raça;Preta ou parda;-;-;0,0;0,0;-;20,4;-;16,6;-;15,1;-;15,2;-;14,2;-
CV - Percentual de pessoas com alguma comorbidade e que testaram positivo em algum dos testes no total de pessoas com alguma comorbidade (%) ;Unidade da Federação;Distrito Federal;Nível de instrução;Total;-;-;0,0;0,0;-;14,1;-;11,7;-;11,6;-;10,4;-;10,9;-
CV - Percentual de pessoas com alguma comorbidade e que testaram positivo em algum dos testes no total de pessoas com alguma comorbidade (%) ;Unidade da Federação;Distrito Federal;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;0,0;0,0;-;26,3;-;26,6;-;28,6;-;29,9;-;25,6;-
CV - Percentual de pessoas com alguma comorbidade e que testaram positivo em algum dos testes no total de pessoas com alguma comorbidade (%) ;Unidade da Federação;Distrito Federal;Nível de instrução;Fundamental completo ao médio incompleto;-;-;0,0;0,0;-;32,2;-;33,5;-;26,3;-;25,6;-;22,3;-
CV - Percentual de pessoas com alguma comorbidade e que testaram positivo em algum dos testes no total de pessoas com alguma comorbidade (%) ;Unidade da Federação;Distrito Federal;Nível de instrução;Médio completo ao superior incompleto;-;-;0,0;0,0;-;27,1;-;22,4;-;20,3;-;16,5;-;17,0;-
CV - Percentual de pessoas com alguma comorbidade e que testaram positivo em algum dos testes no total de pessoas com alguma comorbidade (%) ;Unidade da Federação;Distrito Federal;Nível de instrução;Superior completo ou pós-graduação;-;-;0,0;0,0;-;23,0;-;17,7;-;17,2;-;14,7;-;17,6;-
Pessoas com diagnóstico médico de alguma comorbidade por tipo de comorbidade (mil pessoas) ;Unidade da Federação;Distrito Federal;-;-;Tipo de comorbidade;Total ; -   ; -   ;-;   763 ;-;   701 ;Queda;   739 ;Aumento;   729 ;Estável;   736 ;Estável
Pessoas com diagnóstico médico de alguma comorbidade por tipo de comorbidade (mil pessoas) ;Unidade da Federação;Distrito Federal;-;-;Tipo de comorbidade;Diabetes; -   ; -   ;-;   179 ;-;   168 ;Estável;   172 ;Estável;   170 ;Estável;   170 ;Estável
Pessoas com diagnóstico médico de alguma comorbidade por tipo de comorbidade (mil pessoas) ;Unidade da Federação;Distrito Federal;-;-;Tipo de comorbidade;Hipertensão; -   ; -   ;-;   355 ;-;   338 ;Estável;   359 ;Aumento;   351 ;Estável;   353 ;Estável
Pessoas com diagnóstico médico de alguma comorbidade por tipo de comorbidade (mil pessoas) ;Unidade da Federação;Distrito Federal;-;-;Tipo de comorbidade;Asma/Bronquite/Enfisema/Doença respiratória crônica ou outra doença do pulmão; -   ; -   ;-;   263 ;-;   227 ;Queda;   246 ;Aumento;   237 ;Estável;   241 ;Estável
Pessoas com diagnóstico médico de alguma comorbidade por tipo de comorbidade (mil pessoas) ;Unidade da Federação;Distrito Federal;-;-;Tipo de comorbidade;Doença(s) do coração; -   ; -   ;-;   86 ;-;   75 ;Estável;   81 ;Estável;   81 ;Estável;   84 ;Estável
Pessoas com diagnóstico médico de alguma comorbidade por tipo de comorbidade (mil pessoas) ;Unidade da Federação;Distrito Federal;-;-;Tipo de comorbidade;Depressão; -   ; -   ;-;   105 ;-;   98 ;Estável;   102 ;Estável;   106 ;Estável;   101 ;Estável
