Indicador;Nível Territorial;Abertura Territorial;Variável de abertura 1;Categoria de abertura 1;Variável de abertura 2;Categoria de abertura 2;Maio;Junho;Situação Maio para Junho;Julho;Situação Junho para Julho;Agosto;Situação Julho para Agosto;Setembro;Situação Agosto para Setembro;Outubro;Situação Setembro para Outubro;Novembro;Situação Outubro para Novembro
CV - Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Grupos de Idade;30 a 59 anos;-;-;0,0;0,0;-;3,0;-;2,6;-;2,3;-;2,2;-;2,0;-
CV - Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Grupos de Idade;60 anos ou mais;-;-;0,0;0,0;-;6,5;-;5,3;-;4,5;-;4,0;-;3,5;-
CV - Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Grupos de Idade 2;Total ;-;-;0,0;0,0;-;2,8;-;2,4;-;2,0;-;2,0;-;1,8;-
CV - Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Grupos de Idade 2;0 a 59 anos ;-;-;0,0;0,0;-;2,9;-;2,5;-;2,1;-;2,1;-;1,9;-
CV - Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Grupos de Idade 2;60 anos ou mais ;-;-;0,0;0,0;-;6,5;-;5,3;-;4,5;-;4,0;-;3,5;-
CV - Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Cor ou Raça;Total4;-;-;0,0;0,0;-;2,8;-;2,4;-;2,0;-;2,0;-;1,8;-
CV - Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Cor ou Raça;Branca;-;-;0,0;0,0;-;3,1;-;2,6;-;2,2;-;2,1;-;1,9;-
CV - Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Cor ou Raça;Preta ou parda;-;-;0,0;0,0;-;5,4;-;4,6;-;4,1;-;4,4;-;3,8;-
CV - Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Nível de instrução;Total;-;-;0,0;0,0;-;2,8;-;2,4;-;2,0;-;2,0;-;1,8;-
CV - Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;0,0;0,0;-;6,0;-;4,6;-;4,0;-;4,0;-;3,5;-
CV - Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Nível de instrução;Fundamental completo ao médio incompleto;-;-;0,0;0,0;-;6,1;-;5,1;-;4,2;-;4,3;-;3,7;-
CV - Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Nível de instrução;Médio completo ao superior incompleto;-;-;0,0;0,0;-;3,8;-;3,3;-;2,6;-;2,5;-;2,3;-
CV - Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Nível de instrução;Superior completo ou pós-graduação;-;-;0,0;0,0;-;4,3;-;3,6;-;3,1;-;3,1;-;2,8;-
CV - Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;Menos de 1/2 Salário Mínimo;-;-;0,0;0,0;-;10,7;-;9,0;-;7,4;-;8,2;-;6,0;-
CV - Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;1/2 a menos de 1 Salário Mínimo;-;-;0,0;0,0;-;5,8;-;5,7;-;4,3;-;3,9;-;3,7;-
CV - Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;1 a menos de 2 Salários Mínimos;-;-;0,0;0,0;-;4,2;-;3,5;-;3,0;-;2,9;-;2,6;-
CV - Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;2 a menos de 4 Salários Mínimos;-;-;0,0;0,0;-;5,7;-;5,0;-;4,4;-;4,0;-;3,6;-
CV - Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;4 ou mais Salários Mínimos;-;-;0,0;0,0;-;7,2;-;6,0;-;5,6;-;5,2;-;4,4;-
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (mil pessoas) ;Grande Região;Sul;Sexo;Total;-;-; -   ; -   ;-;   170 ;-;   335 ;Aumento;   466 ;Aumento;   576 ;Aumento;   756 ;Aumento
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (mil pessoas) ;Grande Região;Sul;Sexo;Homem;-;-; -   ; -   ;-;   81 ;-;   147 ;-;   208 ;-;   265 ;-;   351 ;-
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (mil pessoas) ;Grande Região;Sul;Sexo;Mulher;-;-; -   ; -   ;-;   90 ;-;   188 ;-;   258 ;-;   310 ;-;   406 ;-
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (mil pessoas) ;Grande Região;Sul;Grupos de Idade;Total;-;-; -   ; -   ;-;   170 ;-;   335 ;-;   466 ;-;   576 ;-;   756 ;-
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (mil pessoas) ;Grande Região;Sul;Grupos de Idade;0 a 9 anos;-;-; -   ; -   ;-;   7 ;-;   15 ;-;   17 ;-;   24 ;-;   30 ;-
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (mil pessoas) ;Grande Região;Sul;Grupos de Idade;10 a 19 anos;-;-; -   ; -   ;-;   11 ;-;   24 ;-;   30 ;-;   34 ;-;   38 ;-
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (mil pessoas) ;Grande Região;Sul;Grupos de Idade;20 a 29 anos;-;-; -   ; -   ;-;   39 ;-;   72 ;-;   97 ;-;   123 ;-;   165 ;-
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (mil pessoas) ;Grande Região;Sul;Grupos de Idade;30 a 59 anos;-;-; -   ; -   ;-;   100 ;-;   193 ;-;   274 ;-;   335 ;-;   443 ;-
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (mil pessoas) ;Grande Região;Sul;Grupos de Idade;60 anos ou mais;-;-; -   ; -   ;-;   14 ;-;   30 ;-;   48 ;-;   60 ;-;   80 ;-
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (mil pessoas) ;Grande Região;Sul;Grupos de Idade 2;Total ;-;-; -   ; -   ;-;   170 ;-;   335 ;-;   466 ;-;   576 ;-;   756 ;-
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (mil pessoas) ;Grande Região;Sul;Grupos de Idade 2;0 a 59 anos ;-;-; -   ; -   ;-;   157 ;-;   304 ;-;   418 ;-;   515 ;-;   677 ;-
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (mil pessoas) ;Grande Região;Sul;Grupos de Idade 2;60 anos ou mais ;-;-; -   ; -   ;-;   14 ;-;   30 ;-;   48 ;-;   60 ;-;   80 ;-
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (mil pessoas) ;Grande Região;Sul;Cor ou Raça;Total4;-;-; -   ; -   ;-;   170 ;-;   335 ;-;   466 ;-;   576 ;-;   756 ;-
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (mil pessoas) ;Grande Região;Sul;Cor ou Raça;Branca;-;-; -   ; -   ;-;   132 ;-;   256 ;-;   356 ;-;   438 ;-;   572 ;-
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (mil pessoas) ;Grande Região;Sul;Cor ou Raça;Preta ou parda;-;-; -   ; -   ;-;   36 ;-;   76 ;-;   107 ;-;   135 ;-;   179 ;-
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (mil pessoas) ;Grande Região;Sul;Nível de instrução;Total;-;-; -   ; -   ;-;   170 ;-;   335 ;-;   466 ;-;   576 ;-;   756 ;-
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (mil pessoas) ;Grande Região;Sul;Nível de instrução;Sem instrução ao fundamental incompleto;-;-; -   ; -   ;-;   29 ;-;   72 ;-;   96 ;-;   121 ;-;   144 ;-
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (mil pessoas) ;Grande Região;Sul;Nível de instrução;Fundamental completo ao médio incompleto;-;-; -   ; -   ;-;   26 ;-;   48 ;-;   74 ;-;   96 ;-;   121 ;-
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (mil pessoas) ;Grande Região;Sul;Nível de instrução;Médio completo ao superior incompleto;-;-; -   ; -   ;-;   74 ;-;   139 ;-;   202 ;-;   236 ;-;   313 ;-
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (mil pessoas) ;Grande Região;Sul;Nível de instrução;Superior completo ou pós-graduação;-;-; -   ; -   ;-;   41 ;-;   76 ;-;   94 ;-;   123 ;-;   178 ;-
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (mil pessoas) ;Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;Menos de 1/2 Salário Mínimo;-;-; -   ; -   ;-;   9 ;-;   18 ;-;   29 ;-;   51 ;-;   45 ;-
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (mil pessoas) ;Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;1/2 a menos de 1 Salário Mínimo;-;-; -   ; -   ;-;   38 ;-;   89 ;-;   119 ;-;   131 ;-;   173 ;-
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (mil pessoas) ;Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;1 a menos de 2 Salários Mínimos;-;-; -   ; -   ;-;   72 ;-;   126 ;-;   178 ;-;   222 ;-;   290 ;-
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (mil pessoas) ;Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;2 a menos de 4 Salários Mínimos;-;-; -   ; -   ;-;   40 ;-;   78 ;-;   106 ;-;   122 ;-;   170 ;-
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (mil pessoas) ;Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;4 ou mais Salários Mínimos;-;-; -   ; -   ;-;   12 ;-;   25 ;-;   35 ;-;   50 ;-;   79 ;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (%) ;Grande Região;Sul;Sexo;Total;-;-;0,0;0,0;-;7,7;-;5,9;-;4,7;-;4,4;-;3,8;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (%) ;Grande Região;Sul;Sexo;Homem;-;-;0,0;0,0;-;9,4;-;6,9;-;5,9;-;5,3;-;4,7;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (%) ;Grande Região;Sul;Sexo;Mulher;-;-;0,0;0,0;-;9,4;-;7,3;-;5,4;-;5,0;-;4,3;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (%) ;Grande Região;Sul;Grupos de Idade;Total;-;-;0,0;0,0;-;7,7;-;5,9;-;4,7;-;4,4;-;3,8;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (%) ;Grande Região;Sul;Grupos de Idade;0 a 9 anos;-;-;0,0;0,0;-;34,7;-;24,9;-;23,2;-;18,7;-;16,4;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (%) ;Grande Região;Sul;Grupos de Idade;10 a 19 anos;-;-;0,0;0,0;-;22,7;-;15,4;-;14,4;-;13,0;-;11,4;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (%) ;Grande Região;Sul;Grupos de Idade;20 a 29 anos;-;-;0,0;0,0;-;14,9;-;11,2;-;9,0;-;8,4;-;7,2;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (%) ;Grande Região;Sul;Grupos de Idade;30 a 59 anos;-;-;0,0;0,0;-;8,8;-;6,9;-;5,5;-;5,1;-;4,4;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (%) ;Grande Região;Sul;Grupos de Idade;60 anos ou mais;-;-;0,0;0,0;-;19,5;-;12,9;-;10,2;-;9,3;-;8,3;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (%) ;Grande Região;Sul;Grupos de Idade 2;Total ;-;-;0,0;0,0;-;7,7;-;5,9;-;4,7;-;4,4;-;3,8;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (%) ;Grande Região;Sul;Grupos de Idade 2;0 a 59 anos ;-;-;0,0;0,0;-;8,1;-;6,2;-;5,0;-;4,7;-;4,1;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (%) ;Grande Região;Sul;Grupos de Idade 2;60 anos ou mais ;-;-;0,0;0,0;-;19,5;-;12,9;-;10,2;-;9,3;-;8,3;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (%) ;Grande Região;Sul;Cor ou Raça;Total4;-;-;0,0;0,0;-;7,7;-;5,9;-;4,7;-;4,4;-;3,8;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (%) ;Grande Região;Sul;Cor ou Raça;Branca;-;-;0,0;0,0;-;8,2;-;6,5;-;5,2;-;4,8;-;4,2;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (%) ;Grande Região;Sul;Cor ou Raça;Preta ou parda;-;-;0,0;0,0;-;18,1;-;12,4;-;10,8;-;10,1;-;8,3;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (%) ;Grande Região;Sul;Nível de instrução;Total;-;-;0,0;0,0;-;7,7;-;5,9;-;4,7;-;4,4;-;3,8;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (%) ;Grande Região;Sul;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;0,0;0,0;-;17,3;-;11,1;-;9,2;-;8,6;-;7,8;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (%) ;Grande Região;Sul;Nível de instrução;Fundamental completo ao médio incompleto;-;-;0,0;0,0;-;15,2;-;12,2;-;10,0;-;9,1;-;7,8;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (%) ;Grande Região;Sul;Nível de instrução;Médio completo ao superior incompleto;-;-;0,0;0,0;-;10,0;-;8,0;-;6,5;-;6,1;-;5,3;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (%) ;Grande Região;Sul;Nível de instrução;Superior completo ou pós-graduação;-;-;0,0;0,0;-;14,4;-;10,7;-;9,3;-;8,0;-;6,7;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (%) ;Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;Menos de 1/2 Salário Mínimo;-;-;0,0;0,0;-;29,7;-;22,5;-;18,0;-;19,1;-;15,6;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (%) ;Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;1/2 a menos de 1 Salário Mínimo;-;-;0,0;0,0;-;15,9;-;13,9;-;10,5;-;10,2;-;8,8;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (%) ;Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;1 a menos de 2 Salários Mínimos;-;-;0,0;0,0;-;12,3;-;8,7;-;7,4;-;6,8;-;6,1;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (%) ;Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;2 a menos de 4 Salários Mínimos;-;-;0,0;0,0;-;16,3;-;12,3;-;10,3;-;9,4;-;7,7;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo (%) ;Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;4 ou mais Salários Mínimos;-;-;0,0;0,0;-;25,5;-;18,6;-;16,1;-;14,4;-;11,2;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo, no total de pessoas que testaram positivo  (%) ;Grande Região;Sul;Sexo;Total;-;-;0,0;0,0;-;100,0;-;100,0;-;100,0;-;100,0;-;100,0;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo, no total de pessoas que testaram positivo  (%) ;Grande Região;Sul;Sexo;Homem;-;-;0,0;0,0;-;47,3;-;43,8;-;44,6;-;46,1;-;46,4;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo, no total de pessoas que testaram positivo  (%) ;Grande Região;Sul;Sexo;Mulher;-;-;0,0;0,0;-;52,7;-;56,2;-;55,4;-;53,9;-;53,6;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo, no total de pessoas que testaram positivo  (%) ;Grande Região;Sul;Grupos de Idade;Total;-;-;0,0;0,0;-;100,0;-;100,0;-;100,0;-;100,0;-;100,0;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo, no total de pessoas que testaram positivo  (%) ;Grande Região;Sul;Grupos de Idade;0 a 9 anos;-;-;0,0;0,0;-;3,9;-;4,5;-;3,6;-;4,2;-;4,0;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo, no total de pessoas que testaram positivo  (%) ;Grande Região;Sul;Grupos de Idade;10 a 19 anos;-;-;0,0;0,0;-;6,2;-;7,2;-;6,3;-;5,9;-;5,0;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo, no total de pessoas que testaram positivo  (%) ;Grande Região;Sul;Grupos de Idade;20 a 29 anos;-;-;0,0;0,0;-;22,9;-;21,5;-;20,9;-;21,3;-;21,8;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo, no total de pessoas que testaram positivo  (%) ;Grande Região;Sul;Grupos de Idade;30 a 59 anos;-;-;0,0;0,0;-;59,0;-;57,7;-;58,8;-;58,1;-;58,6;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo, no total de pessoas que testaram positivo  (%) ;Grande Região;Sul;Grupos de Idade;60 anos ou mais;-;-;0,0;0,0;-;8,0;-;9,1;-;10,3;-;10,4;-;10,5;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo, no total de pessoas que testaram positivo  (%) ;Grande Região;Sul;Grupos de Idade 2;Total ;-;-;0,0;0,0;-;100,0;-;100,0;-;100,0;-;100,0;-;100,0;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus e testaram positivo, no total de pessoas que testaram positivo  (%) ;Grande Região;Sul;Grupos de Idade 2;0 a 59 anos ;-;-;0,0;0,0;-;92,0;-;90,9;-;89,7;-;89,6;-;89,5;-
